Date,tide,wind,atmosphericpressure,temperaturaair,temperaturaacqua,rainfall,radiation,humidity,waterlevel1hourago,waterlevel,number
2022/7/25 07:00,0.34,6.2,1012.4,27.8,27.4,23.0,302.0,67.0,0.06,0.2,65357
2022/7/25 08:00,0.42,3.0,1012.4,27.4,27.5,23.0,476.0,72.0,0.2,0.33,65358
2022/7/25 09:00,0.46,2.6,1012.4,27.6,27.7,23.0,635.0,70.0,0.33,0.41,65359
2022/7/25 10:00,0.46,2.4,1012.3,28.0,27.7,23.0,756.0,65.0,0.41,0.45,65360
2022/7/25 11:00,0.42,1.5,1012.1,28.5,27.9,23.0,833.0,64.0,0.45,0.45,65361
2022/7/25 12:00,0.39,0.8,1011.5,29.1,28.2,23.0,877.0,61.0,0.45,0.4,65362
2022/7/25 13:00,0.34,0.9,1011.1,30.1,28.2,23.0,856.0,49.0,0.4,0.33,65363
2022/7/25 14:00,0.34,1.8,1010.5,29.8,28.2,23.0,783.0,56.0,0.33,0.28,65364
2022/7/25 15:00,0.38,2.3,1009.7,30.3,28.2,23.0,671.0,53.0,0.28,0.29,65365
2022/7/25 16:00,0.45,3.6,1009.0,30.2,28.3,23.0,510.0,60.0,0.29,0.36,65366
2022/7/25 17:00,0.54,4.8,1008.4,29.4,28.5,23.0,363.0,74.0,0.36,0.45,65367
2022/7/25 18:00,0.64,4.5,1007.8,29.2,28.4,23.0,101.0,78.0,0.45,0.56,65368
2022/7/25 19:00,0.69,6.2,1007.5,29.1,28.2,23.0,52.0,76.0,0.56,0.65,65369
2022/7/25 20:00,0.72,6.0,1007.2,29.0,28.1,23.0,0.0,75.0,0.65,0.7,65370
2022/7/25 21:00,0.66,6.3,1008.1,29.1,28.2,23.0,0.0,72.0,0.7,0.7,65371
2022/7/25 22:00,0.56,3.6,1008.4,28.9,28.1,23.0,0.0,74.0,0.7,0.63,65372
2022/7/25 23:00,0.4,1.9,1008.7,28.6,28.0,23.0,0.0,77.0,0.63,0.5,65373
2022/7/26 00:00,0.2,1.7,1008.2,28.7,28.0,23.0,0.0,78.0,0.5,0.33,65374
2022/7/26 01:00,0.02,2.9,1008.1,28.2,28.1,23.0,52.3,83.0,0.33,0.15,65375
2022/7/26 06:00,0.19,6.1,1007.3,27.6,28.2,23.0,13.0,66.0,-0.13,0.02,65380
2022/7/26 07:00,0.36,9.3,1007.4,23.9,28.0,30.6,20.0,75.0,0.02,0.18,65381
2022/7/26 08:00,0.5,5.5,1008.0,25.9,28.0,30.6,73.0,70.0,0.18,0.35,65382
2022/7/26 09:00,0.59,3.4,1008.1,24.8,27.9,30.6,140.0,79.0,0.35,0.47,65383
2022/7/26 10:00,0.58,3.7,1008.5,25.5,28.0,30.6,384.0,77.0,0.47,0.55,65384
2022/7/26 11:00,0.53,7.2,1008.9,25.9,28.0,30.6,839.0,76.0,0.55,0.56,65385
2022/7/26 12:00,0.45,8.1,1009.1,25.9,28.0,30.6,857.0,76.0,0.56,0.5,65386
2022/7/26 13:00,0.38,4.6,1008.8,26.5,28.1,30.6,838.0,76.0,0.5,0.41,65387
2022/7/26 14:00,0.34,5.5,1008.6,26.3,28.1,30.6,782.0,74.0,0.41,0.34,65388
2022/7/26 15:00,0.36,4.9,1008.6,26.3,28.2,30.6,669.0,75.0,0.34,0.3,65389
2022/7/26 16:00,0.41,5.5,1008.3,26.4,28.2,30.6,514.0,75.0,0.3,0.32,65390
2022/7/26 17:00,0.52,2.7,1008.2,26.9,28.3,30.6,358.0,69.0,0.32,0.4,65391
2022/7/26 18:00,0.62,2.6,1008.0,27.4,28.3,30.6,161.0,68.0,0.4,0.52,65392
2022/7/26 19:00,0.72,3.0,1008.0,28.3,28.4,30.6,24.0,72.0,0.52,0.62,65393
2022/7/26 20:00,0.77,8.6,1008.0,28.4,28.4,30.6,0.0,65.0,0.62,0.71,65394
2022/7/26 21:00,0.75,10.0,1008.6,27.9,28.3,30.6,0.0,71.0,0.71,0.75,65395
2022/7/26 22:00,0.65,12.1,1008.4,28.1,28.3,30.6,0.0,63.0,0.75,0.71,65396
2022/7/26 23:00,0.49,11.8,1009.0,27.9,28.2,30.6,0.0,63.0,0.71,0.59,65397
2022/7/27 00:00,0.29,12.9,1008.9,27.5,28.1,30.6,0.0,61.0,0.59,0.42,65398
2022/7/27 01:00,0.07,11.2,1008.6,26.8,27.9,30.6,0.0,65.0,0.42,0.22,65399
2022/7/27 02:00,-0.09,8.9,1008.8,26.2,27.7,30.6,0.0,65.0,0.22,0.04,65400
2022/7/27 07:00,0.31,11.7,1008.6,25.8,27.5,33.0,143.0,61.0,-0.07,0.12,65405
2022/7/27 08:00,0.51,11.0,1008.8,25.7,27.6,33.0,306.0,69.0,0.12,0.33,65406
2022/7/27 09:00,0.56,6.7,1009.7,25.1,27.4,33.0,174.0,68.0,0.33,0.46,65407
2022/7/27 10:00,0.6,9.1,1009.1,25.3,27.5,33.0,142.0,68.0,0.46,0.56,65408
2022/7/27 11:00,0.55,5.1,1009.6,25.8,27.7,33.0,294.0,71.0,0.56,0.58,65409
2022/7/27 12:00,0.55,4.4,1009.5,26.7,27.7,33.0,854.0,63.0,0.58,0.56,65410
2022/7/27 13:00,0.48,4.8,1009.1,26.8,27.9,33.0,755.0,61.0,0.56,0.52,65411
2022/7/27 14:00,0.32,5.1,1008.7,26.9,27.9,33.0,799.0,58.0,0.52,0.42,65412
2022/7/27 15:00,0.35,3.5,1008.4,27.5,27.7,33.0,724.0,56.0,0.42,0.33,65413
2022/7/27 16:00,0.41,2.9,1008.0,27.4,28.0,33.0,424.0,57.0,0.33,0.34,65414
2022/7/27 17:00,0.47,1.0,1007.6,27.7,27.9,33.0,373.0,55.0,0.34,0.4,65415
2022/7/27 18:00,0.54,1.2,1007.5,27.7,27.7,33.0,194.0,57.0,0.4,0.47,65416
2022/7/27 19:00,0.66,2.1,1008.0,27.6,27.5,33.0,37.0,56.0,0.47,0.57,65417
2022/7/27 20:00,0.73,2.8,1009.0,27.3,27.6,33.0,0.0,59.0,0.57,0.68,65418
2022/7/27 21:00,0.73,3.4,1009.3,27.2,27.4,33.0,547.0,63.0,0.68,0.74,65419
2022/7/27 22:00,0.68,5.2,1009.6,27.1,27.2,33.0,200.0,70.0,0.74,0.72,65420
2022/7/27 23:00,0.57,8.5,1010.1,26.8,27.1,33.0,0.0,65.0,0.72,0.65,65421
2022/7/28 00:00,0.38,10.3,1010.5,26.5,27.1,33.0,0.0,68.0,0.65,0.51,65422
2022/7/28 01:00,0.2,11.6,1010.5,25.9,27.1,33.0,0.0,69.0,0.51,0.33,65423
2022/7/28 02:00,0.04,10.5,1010.5,25.8,27.1,33.0,0.0,63.0,0.33,0.16,65424
2022/7/28 08:00,0.43,6.9,1011.8,25.7,26.9,33.0,491.0,66.0,-0.02,0.21,65430
2022/7/28 09:00,0.61,5.5,1012.0,25.8,27.1,33.0,647.0,66.0,0.21,0.41,65431
2022/7/28 10:00,0.71,5.4,1012.4,25.8,27.1,33.0,763.0,63.0,0.41,0.58,65432
2022/7/28 11:00,0.7,4.2,1012.5,26.0,27.0,33.0,839.0,64.0,0.58,0.69,65433
2022/7/28 12:00,0.63,3.3,1012.4,26.4,27.3,33.0,880.0,63.0,0.69,0.69,65434
2022/7/28 13:00,0.51,1.6,1012.3,26.7,27.2,33.0,864.0,62.0,0.69,0.63,65435
2022/7/28 14:00,0.4,1.2,1012.0,27.1,27.1,33.0,805.0,61.0,0.63,0.5,65436
2022/7/28 15:00,0.32,1.0,1011.3,27.1,27.4,33.0,438.0,61.0,0.5,0.37,65437
2022/7/28 16:00,0.29,1.7,1011.0,27.1,27.3,33.0,312.0,64.0,0.37,0.28,65438
2022/7/28 17:00,0.33,2.3,1010.9,27.1,27.1,33.0,266.0,65.0,0.28,0.26,65439
2022/7/28 18:00,0.45,2.9,1010.5,27.4,27.3,33.0,180.0,60.0,0.26,0.32,65440
2022/7/28 19:00,0.53,2.6,1010.5,27.1,27.3,33.0,32.0,63.0,0.32,0.45,65441
2022/7/28 20:00,0.65,2.4,1010.8,27.1,27.3,33.0,0.0,65.0,0.45,0.56,65442
2022/7/28 21:00,0.72,2.3,1011.7,27.1,27.4,33.0,373.7,66.0,0.56,0.67,65443
2022/7/28 22:00,0.73,2.2,1012.0,27.0,27.2,33.0,373.7,66.0,0.67,0.74,65444
2022/7/28 23:00,0.65,0.1,1011.9,27.2,27.2,33.0,0.0,62.0,0.74,0.73,65445
2022/7/29 00:00,0.49,1.3,1012.2,27.0,27.1,33.0,702.3,61.0,0.73,0.62,65446
2022/7/29 01:00,0.26,0.4,1012.3,26.7,27.1,33.0,210.3,69.0,0.62,0.45,65447
2022/7/29 02:00,0.03,3.8,1012.4,26.8,27.0,33.0,89.0,72.0,0.45,0.24,65448
2022/7/29 03:00,-0.16,3.8,1011.7,25.9,27.1,33.0,0.0,63.0,0.24,0.02,65449
2022/7/29 08:00,0.38,2.0,1012.7,26.2,27.2,33.0,496.0,69.0,-0.04,0.17,65454
2022/7/29 09:00,0.57,1.4,1012.8,26.1,27.2,33.0,642.0,65.0,0.17,0.36,65455
2022/7/29 10:00,0.67,1.2,1013.1,27.3,27.1,33.0,758.0,60.0,0.36,0.53,65456
2022/7/29 11:00,0.67,0.0,1012.8,27.8,27.3,33.0,851.0,58.0,0.53,0.61,65457
2022/7/29 12:00,0.64,1.6,1012.4,26.9,27.4,33.0,884.0,62.0,0.61,0.64,65458
2022/7/29 13:00,0.54,2.2,1012.3,27.4,27.3,33.0,855.0,65.0,0.64,0.64,65459
2022/7/29 14:00,0.43,2.7,1012.0,27.7,27.3,33.0,792.0,60.0,0.64,0.53,65460
2022/7/29 15:00,0.3,2.0,1011.1,28.3,27.5,33.0,693.0,57.0,0.53,0.39,65461
2022/7/29 16:00,0.27,2.5,1010.6,28.5,27.9,33.0,258.0,54.0,0.39,0.27,65462
2022/7/29 17:00,0.3,2.3,1010.4,28.1,27.5,33.0,135.0,55.0,0.27,0.22,65463
2022/7/29 18:00,0.37,4.0,1010.4,28.1,27.4,33.0,39.0,60.0,0.22,0.26,65464
2022/7/29 19:00,0.5,6.9,1010.7,27.9,27.4,33.0,1.0,60.0,0.26,0.39,65465
2022/7/29 20:00,0.65,5.9,1011.2,27.6,27.3,33.0,0.0,65.0,0.39,0.5,65466
2022/7/29 21:00,0.76,8.8,1011.7,25.9,27.3,33.0,0.0,74.0,0.5,0.64,65467
2022/7/29 22:00,0.77,5.4,1011.5,25.1,27.3,33.0,0.0,75.0,0.64,0.73,65468
2022/7/29 23:00,0.7,4.5,1011.6,24.8,27.3,35.2,252.3,69.0,0.73,0.74,65469
2022/7/30 00:00,0.57,9.1,1011.5,23.2,27.2,36.2,285.7,76.0,0.74,0.66,65470
2022/7/30 01:00,0.35,4.8,1011.7,22.1,27.2,41.2,0.0,78.0,0.66,0.52,65471
2022/7/30 02:00,0.13,2.2,1011.4,22.1,27.1,43.6,0.0,78.0,0.52,0.32,65472
2022/7/30 03:00,-0.02,0.3,1011.1,22.4,27.0,43.6,0.0,76.0,0.32,0.12,65473
2022/7/30 08:00,0.28,2.3,1012.3,23.6,27.1,43.6,499.0,81.0,-0.08,0.08,65478
2022/7/30 09:00,0.45,1.9,1012.6,24.1,27.1,43.6,640.0,78.0,0.08,0.26,65479
2022/7/30 10:00,0.59,0.9,1012.7,24.6,27.2,43.6,773.0,74.0,0.26,0.44,65480
2022/7/30 11:00,0.69,0.7,1012.9,24.7,27.2,43.6,868.0,71.0,0.44,0.56,65481
2022/7/30 12:00,0.67,0.7,1012.9,25.3,27.5,43.6,905.0,70.0,0.56,0.65,65482
2022/7/30 13:00,0.59,0.7,1012.6,25.4,27.3,43.6,881.0,69.0,0.65,0.66,65483
2022/7/30 14:00,0.43,0.3,1012.5,26.7,27.7,43.6,814.0,65.0,0.66,0.56,65484
2022/7/30 15:00,0.28,0.7,1012.1,26.4,27.7,43.6,700.0,63.0,0.56,0.39,65485
2022/7/30 16:00,0.23,1.5,1012.1,26.2,28.0,43.6,542.0,65.0,0.39,0.26,65486
2022/7/30 17:00,0.2,0.9,1012.0,26.4,28.0,43.6,361.0,58.0,0.26,0.17,65487
2022/7/30 18:00,0.29,2.9,1012.2,26.6,27.6,43.6,87.0,57.0,0.17,0.17,65488
2022/7/30 19:00,0.45,3.9,1012.5,26.8,28.1,43.6,35.0,59.0,0.17,0.28,65489
2022/7/30 20:00,0.58,3.5,1012.7,26.8,28.3,43.6,293.7,62.0,0.28,0.44,65490
2022/7/30 21:00,0.69,3.6,1013.5,26.6,28.0,43.6,0.0,64.0,0.44,0.56,65491
2022/7/30 22:00,0.75,3.8,1013.7,26.5,27.7,43.6,0.0,66.0,0.56,0.67,65492
2022/7/30 23:00,0.7,2.6,1014.1,26.5,27.6,43.6,580.3,63.0,0.67,0.72,65493
2022/7/31 00:00,0.6,2.3,1014.2,26.4,27.8,43.6,473.7,67.0,0.72,0.67,65494
2022/7/31 01:00,0.43,2.5,1014.2,26.5,27.6,43.6,261.0,66.0,0.67,0.56,65495
2022/7/31 02:00,0.2,2.1,1014.1,26.3,27.4,43.6,0.0,67.0,0.56,0.37,65496
2022/7/31 03:00,0.04,3.9,1013.7,25.7,27.6,43.6,0.0,77.0,0.37,0.17,65497
2022/7/31 09:00,0.29,1.4,1014.2,26.2,27.5,43.6,658.0,72.0,-0.08,0.1,65503
2022/7/31 10:00,0.48,1.0,1014.3,26.8,27.5,43.6,783.0,66.0,0.1,0.27,65504
2022/7/31 11:00,0.57,0.8,1014.3,27.1,27.6,43.6,861.0,63.0,0.27,0.33,65505
2022/7/31 12:00,0.62,1.0,1014.0,27.6,27.7,43.6,903.0,63.0,0.33,0.53,65506
2022/7/31 13:00,0.61,2.0,1013.6,27.1,27.7,43.6,880.0,64.0,0.53,0.6,65507
2022/7/31 14:00,0.51,4.8,1013.1,27.1,27.8,43.6,805.0,70.0,0.6,0.59,65508
2022/7/31 15:00,0.4,6.0,1012.6,27.5,28.2,43.6,684.0,62.0,0.59,0.49,65509
2022/7/31 16:00,0.29,6.9,1012.2,27.7,28.0,43.6,529.0,63.0,0.49,0.36,65510
2022/7/31 17:00,0.23,7.0,1011.8,27.6,27.8,43.6,360.0,71.0,0.36,0.26,65511
2022/7/31 18:00,0.25,7.2,1011.6,27.8,27.6,43.6,184.0,64.0,0.26,0.2,65512
2022/7/31 19:00,0.32,5.9,1011.8,27.9,27.6,43.6,35.0,72.0,0.2,0.22,65513
2022/7/31 20:00,0.43,5.2,1012.1,27.7,27.7,43.6,0.0,72.0,0.22,0.3,65514
2022/7/31 21:00,0.55,6.1,1012.6,27.7,27.7,43.6,399.0,70.0,0.3,0.42,65515
2022/7/31 22:00,0.63,4.9,1012.8,27.8,27.6,43.6,268.3,71.0,0.42,0.55,65516
2022/7/31 23:00,0.65,4.0,1013.0,27.4,27.4,43.6,0.0,72.0,0.55,0.61,65517
2022/8/1 00:00,0.59,2.6,1013.2,27.2,27.3,43.6,0.0,70.0,0.61,0.63,65518
2022/8/1 01:00,0.47,0.0,1013.2,27.2,27.3,43.6,0.0,69.0,0.63,0.55,65519
2022/8/1 02:00,0.29,0.0,1013.0,27.1,27.5,43.6,640.0,73.0,0.55,0.41,65520
2022/8/1 03:00,0.09,2.3,1013.0,26.5,27.5,43.6,318.7,77.0,0.41,0.23,65521
2022/8/1 04:00,-0.07,2.5,1012.9,26.6,27.5,43.6,198.3,79.0,0.23,0.05,65522
2022/8/1 09:00,0.29,3.4,1013.4,27.2,27.5,43.6,657.0,74.0,-0.1,0.09,65527
2022/8/1 10:00,0.47,3.7,1013.6,27.2,27.5,43.6,777.0,71.0,0.09,0.28,65528
2022/8/1 11:00,0.61,3.7,1013.6,27.4,27.4,43.6,855.0,73.0,0.28,0.44,65529
2022/8/1 12:00,0.69,4.5,1013.3,27.5,27.5,43.6,889.0,67.0,0.44,0.57,65530
2022/8/1 13:00,0.68,5.3,1012.8,27.8,27.6,43.6,868.0,64.0,0.57,0.65,65531
2022/8/1 14:00,0.6,6.5,1012.2,27.9,27.7,43.6,800.0,66.0,0.65,0.66,65532
2022/8/1 15:00,0.48,6.9,1011.6,27.9,27.6,43.6,684.0,65.0,0.66,0.58,65533
2022/8/1 16:00,0.35,6.9,1011.6,28.1,27.5,43.6,534.0,65.0,0.58,0.45,65534
2022/8/1 17:00,0.24,6.4,1011.1,27.9,27.6,43.6,359.0,65.0,0.45,0.31,65535
2022/8/1 18:00,0.21,5.5,1010.9,28.1,27.6,43.6,180.0,65.0,0.31,0.22,65536
2022/8/1 19:00,0.23,4.9,1010.9,28.0,27.6,43.6,32.0,70.0,0.22,0.16,65537
2022/8/1 20:00,0.33,6.4,1011.2,27.8,27.6,43.6,11.7,74.0,0.16,0.2,65538
2022/8/1 21:00,0.43,6.9,1011.8,27.9,27.6,43.6,0.0,74.0,0.2,0.31,65539
2022/8/1 22:00,0.54,4.0,1012.1,27.8,27.5,43.6,0.0,73.0,0.31,0.43,65540
2022/8/1 23:00,0.6,1.3,1012.1,27.4,27.4,43.6,535.0,73.0,0.43,0.53,65541
2022/8/2 00:00,0.59,3.0,1012.3,27.3,27.4,43.6,377.0,78.0,0.53,0.58,65542
2022/8/2 01:00,0.51,7.0,1012.8,27.2,27.4,43.6,160.0,80.0,0.58,0.56,65543
2022/8/2 02:00,0.4,16.3,1013.3,26.1,27.4,43.6,1.0,63.0,0.56,0.44,65544
2022/8/2 03:00,0.27,19.3,1013.6,23.7,27.3,43.6,0.0,70.0,0.44,0.29,65545
2022/8/2 04:00,0.05,17.3,1013.7,24.7,27.3,43.6,0.0,67.0,0.29,0.14,65546
2022/8/2 10:00,0.43,2.7,1014.8,24.8,26.8,44.6,193.0,62.0,-0.06,0.05,65552
2022/8/2 11:00,0.57,4.3,1015.0,25.3,27.1,44.6,661.0,60.0,0.05,0.3,65553
2022/8/2 12:00,0.63,2.3,1015.0,26.3,26.8,44.6,949.0,56.0,0.3,0.51,65554
2022/8/2 13:00,0.65,1.1,1014.8,26.9,27.1,44.6,874.0,56.0,0.51,0.61,65555
2022/8/2 14:00,0.61,0.4,1014.4,27.6,26.8,44.6,800.0,51.0,0.61,0.63,65556
2022/8/2 15:00,0.51,1.2,1014.0,27.0,27.2,44.6,688.0,57.0,0.63,0.59,65557
2022/8/2 16:00,0.35,2.7,1013.6,26.9,27.0,44.6,527.0,61.0,0.59,0.48,65558
2022/8/2 17:00,0.25,2.0,1013.6,27.6,27.8,44.6,354.0,62.0,0.48,0.32,65559
2022/8/2 18:00,0.17,3.7,1013.3,27.2,27.6,44.6,176.0,65.0,0.32,0.19,65560
2022/8/2 19:00,0.16,3.9,1013.7,27.1,27.2,44.6,34.0,68.0,0.19,0.13,65561
2022/8/2 20:00,0.19,2.5,1013.9,26.9,27.3,44.6,0.0,73.0,0.13,0.12,65562
2022/8/2 21:00,0.28,1.7,1014.4,27.2,27.2,44.6,220.0,72.0,0.12,0.16,65563
2022/8/2 22:00,0.41,2.2,1014.3,27.0,27.1,44.6,386.3,74.0,0.16,0.27,65564
2022/8/2 23:00,0.48,1.9,1014.5,27.0,27.0,44.6,509.0,67.0,0.27,0.39,65565
2022/8/3 00:00,0.5,2.3,1014.8,26.8,27.0,44.6,158.3,81.0,0.39,0.47,65566
2022/8/3 01:00,0.47,3.4,1014.8,26.9,26.9,44.6,421.0,72.0,0.47,0.49,65567
2022/8/3 02:00,0.38,6.7,1014.5,25.6,26.8,44.6,0.0,75.0,0.49,0.43,65568
2022/8/3 03:00,0.27,6.0,1014.4,25.0,26.9,44.6,0.0,76.0,0.43,0.32,65569
2022/8/3 04:00,0.14,7.0,1014.2,25.4,27.0,44.6,111.7,78.0,0.32,0.18,65570
2022/8/3 05:00,0.04,7.8,1014.2,25.3,26.9,44.6,4.0,78.0,0.18,0.06,65571
2022/8/3 09:00,0.21,5.9,1015.4,25.8,27.0,44.6,653.0,71.0,-0.05,0.06,65575
2022/8/3 10:00,0.36,4.1,1015.6,26.5,27.2,44.6,771.0,70.0,0.06,0.22,65576
2022/8/3 11:00,0.48,2.7,1015.7,26.5,27.2,44.6,850.0,70.0,0.22,0.36,65577
2022/8/3 12:00,0.59,1.4,1015.4,27.0,27.3,44.6,889.0,68.0,0.36,0.49,65578
2022/8/3 13:00,0.63,0.1,1015.0,29.3,27.6,44.6,870.0,62.0,0.49,0.58,65579
2022/8/3 14:00,0.63,0.6,1014.7,29.0,27.5,44.6,811.0,57.0,0.58,0.64,65580
2022/8/3 15:00,0.55,0.9,1014.2,28.8,27.8,44.6,690.0,52.0,0.64,0.61,65581
2022/8/3 16:00,0.45,1.7,1013.7,28.5,27.9,44.6,531.0,57.0,0.61,0.52,65582
2022/8/3 17:00,0.31,1.3,1013.2,28.9,28.0,44.6,353.0,51.0,0.52,0.39,65583
2022/8/3 18:00,0.21,1.4,1013.0,29.1,28.4,44.6,175.0,53.0,0.39,0.26,65584
2022/8/3 19:00,0.16,1.7,1013.1,28.9,28.4,44.6,34.0,56.0,0.26,0.16,65585
2022/8/3 20:00,0.17,2.0,1013.2,28.4,28.0,44.6,172.7,66.0,0.16,0.11,65586
2022/8/3 21:00,0.22,0.9,1013.5,28.3,27.7,44.6,671.0,62.0,0.11,0.12,65587
2022/8/3 22:00,0.29,1.1,1013.5,28.0,27.5,44.6,594.3,64.0,0.12,0.19,65588
2022/8/3 23:00,0.36,1.5,1013.7,27.4,27.4,44.6,0.0,64.0,0.19,0.28,65589
2022/8/4 00:00,0.41,0.8,1014.0,27.6,27.4,44.6,0.7,70.0,0.28,0.36,65590
2022/8/4 01:00,0.42,1.1,1014.2,27.1,27.4,44.6,420.7,75.0,0.36,0.4,65591
2022/8/4 02:00,0.38,3.8,1014.2,27.1,27.4,44.6,352.0,64.0,0.4,0.4,65592
2022/8/4 03:00,0.31,1.8,1014.0,27.9,27.3,44.6,261.0,66.0,0.4,0.34,65593
2022/8/4 04:00,0.21,0.5,1013.9,26.8,27.3,44.6,0.0,75.0,0.34,0.25,65594
2022/8/4 05:00,0.13,1.7,1013.8,27.3,27.3,44.6,2.0,71.0,0.25,0.14,65595
2022/8/4 06:00,0.08,2.8,1013.9,26.0,27.3,44.6,139.0,79.0,0.14,0.05,65596
2022/8/4 09:00,0.19,2.1,1014.3,26.6,27.3,44.6,638.0,68.0,0.0,0.06,65599
2022/8/4 10:00,0.3,1.2,1014.3,28.0,27.4,44.6,756.0,62.0,0.06,0.18,65600
2022/8/4 11:00,0.43,0.2,1014.2,29.4,27.5,44.6,843.0,56.0,0.18,0.31,65601
2022/8/4 12:00,0.55,0.3,1014.0,29.7,27.7,44.6,882.0,56.0,0.31,0.44,65602
2022/8/4 13:00,0.62,0.5,1013.7,29.7,28.0,44.6,866.0,50.0,0.44,0.54,65603
2022/8/4 14:00,0.64,1.7,1013.6,29.5,27.9,44.6,789.0,50.0,0.54,0.61,65604
2022/8/4 15:00,0.62,2.8,1013.0,29.8,27.9,44.6,671.0,54.0,0.61,0.63,65605
2022/8/4 16:00,0.54,3.4,1012.7,29.7,28.7,44.6,515.0,57.0,0.63,0.6,65606
2022/8/4 17:00,0.44,3.2,1012.4,29.5,28.7,44.6,345.0,58.0,0.6,0.51,65607
2022/8/4 18:00,0.34,4.4,1012.1,29.1,28.5,44.6,167.0,65.0,0.51,0.38,65608
2022/8/4 19:00,0.26,3.9,1012.1,29.0,28.2,44.6,31.0,65.0,0.38,0.28,65609
2022/8/4 20:00,0.21,3.8,1012.2,29.1,28.2,44.6,355.3,64.0,0.28,0.2,65610
2022/8/4 21:00,0.21,3.3,1012.5,29.4,27.9,44.6,298.3,59.0,0.2,0.15,65611
2022/8/4 22:00,0.23,3.0,1012.5,30.1,27.8,44.6,0.0,54.0,0.15,0.15,65612
2022/8/4 23:00,0.27,3.8,1012.9,28.2,27.8,44.6,0.0,73.0,0.15,0.18,65613
2022/8/5 00:00,0.3,1.6,1013.0,28.2,27.8,44.6,364.3,81.0,0.18,0.24,65614
2022/8/5 01:00,0.32,1.3,1012.8,27.8,27.9,44.6,478.7,80.0,0.24,0.28,65615
2022/8/5 02:00,0.32,3.2,1012.7,27.8,27.8,44.6,678.3,75.0,0.28,0.3,65616
2022/8/5 03:00,0.3,3.4,1012.4,27.4,27.8,44.6,744.0,76.0,0.3,0.29,65617
2022/8/5 04:00,0.26,2.4,1012.1,27.7,27.7,44.6,478.7,68.0,0.29,0.25,65618
2022/8/5 05:00,0.23,1.7,1012.0,28.1,27.6,44.6,4.0,51.0,0.25,0.2,65619
2022/8/5 06:00,0.19,0.9,1012.2,28.4,27.6,44.6,135.0,67.0,0.2,0.15,65620
2022/8/5 07:00,0.17,2.1,1012.2,27.5,27.6,44.6,312.0,79.0,0.15,0.12,65621
2022/8/5 08:00,0.18,1.7,1012.2,27.5,27.7,44.6,487.0,78.0,0.12,0.11,65622
2022/8/5 09:00,0.22,1.6,1012.4,27.5,27.7,44.6,637.0,79.0,0.11,0.14,65623
2022/8/5 10:00,0.28,1.6,1012.4,27.9,27.7,44.6,760.0,74.0,0.14,0.2,65624
2022/8/5 11:00,0.37,1.7,1012.3,28.2,27.8,44.6,845.0,73.0,0.2,0.28,65625
2022/8/5 12:00,0.47,2.9,1012.0,28.2,28.1,44.6,874.0,76.0,0.28,0.39,65626
2022/8/5 13:00,0.56,3.5,1011.9,28.1,28.4,44.6,854.0,77.0,0.39,0.48,65627
2022/8/5 14:00,0.63,3.5,1011.5,28.7,28.5,44.6,794.0,67.0,0.48,0.58,65628
2022/8/5 15:00,0.65,4.7,1011.0,28.7,28.5,44.6,681.0,68.0,0.58,0.64,65629
2022/8/5 16:00,0.64,4.9,1010.5,29.1,28.6,44.6,522.0,70.0,0.64,0.67,65630
2022/8/5 17:00,0.57,4.9,1009.9,28.8,28.6,44.6,353.0,66.0,0.67,0.63,65631
2022/8/5 18:00,0.47,4.4,1009.7,29.0,28.5,44.6,170.0,70.0,0.63,0.54,65632
2022/8/5 19:00,0.35,3.7,1010.1,28.5,28.3,44.6,29.0,74.0,0.54,0.42,65633
2022/8/5 20:00,0.26,3.3,1010.6,28.3,28.1,44.6,405.0,75.0,0.42,0.29,65634
2022/8/5 21:00,0.19,3.2,1010.8,28.4,28.0,44.6,367.0,74.0,0.29,0.2,65635
2022/8/5 22:00,0.16,2.9,1010.7,28.3,28.2,44.6,738.3,77.0,0.2,0.13,65636
2022/8/5 23:00,0.14,2.5,1011.1,28.2,28.1,44.6,551.0,78.0,0.13,0.09,65637
2022/8/6 00:00,0.16,4.3,1011.3,28.2,28.1,44.6,744.0,77.0,0.09,0.09,65638
2022/8/6 01:00,0.17,4.2,1010.9,28.3,28.0,44.6,126.7,59.0,0.09,0.11,65639
2022/8/6 02:00,0.19,3.5,1010.5,28.2,27.9,44.6,135.0,64.0,0.11,0.15,65640
2022/8/6 03:00,0.22,4.1,1010.6,27.9,27.8,44.6,0.0,67.0,0.15,0.18,65641
2022/8/6 04:00,0.22,4.2,1010.5,27.8,27.7,44.6,0.0,69.0,0.18,0.19,65642
2022/8/6 05:00,0.24,3.5,1010.2,27.7,27.7,44.6,3.0,69.0,0.19,0.19,65643
2022/8/6 06:00,0.24,5.5,1010.8,27.7,27.7,44.6,127.0,62.0,0.19,0.2,65644
2022/8/6 07:00,0.23,3.6,1010.7,27.5,27.7,44.6,312.0,73.0,0.2,0.19,65645
2022/8/6 08:00,0.23,3.2,1011.2,28.2,27.7,44.6,484.0,68.0,0.19,0.19,65646
2022/8/6 09:00,0.24,2.8,1011.5,27.9,27.8,44.6,207.0,66.0,0.19,0.2,65647
2022/8/6 10:00,0.25,1.7,1011.8,28.2,27.8,44.6,817.0,69.0,0.2,0.2,65648
2022/8/6 11:00,0.31,0.3,1011.7,31.3,27.8,44.6,809.0,61.0,0.2,0.25,65649
