Date,tide,wind,atmosphericpressure,temperaturaair,temperaturaacqua,rainfall,radiation,humidity,waterlevel1hourago,waterlevel,number
2022/6/21 03:00,0.38,7,1009.4,24.6,25.5,21.8,0,80,0.36,0.36,64537
2022/6/21 04:00,0.34,8.3,1009.2,23.5,25.3,21.8,1,82,0.36,0.35,64538
2022/6/21 05:00,0.28,7.5,1009.6,23.7,25.4,21.8,51,84,0.35,0.3,64539
2022/6/21 06:00,0.23,6.8,1010,23.8,25.4,21.8,167,84,0.3,0.22,64540
2022/6/21 07:00,0.13,4.2,1010.5,24.1,25.3,21.8,328,81,0.22,0.15,64541
2022/6/21 08:00,0.06,4.7,1010.9,24.5,25.5,21.8,534,80,0.15,0.06,64542
2022/6/21 09:00,0.04,2.6,1010.9,25.1,25.5,21.8,471,78,0.06,0.01,64543
2022/6/21 10:00,0.05,0.7,1011.1,26.3,25.8,21.8,678,71,0.01,-0.01,64544
2022/6/21 11:00,0.11,0.4,1010.8,26.5,25.7,21.8,863,69,-0.01,0.02,64545
2022/6/21 12:00,0.21,1.9,1010.6,25.8,25.9,21.8,705,73,0.02,0.1,64546
2022/6/21 13:00,0.32,3,1010.1,26.1,26.6,21.8,736,73,0.1,0.23,64547
2022/6/21 14:00,0.47,5,1009.5,26.2,26.4,21.8,639,74,0.23,0.36,64548
2022/6/21 15:00,0.59,4.7,1009.7,26.7,26.4,21.8,644,71,0.36,0.5,64549
2022/6/21 16:00,0.68,5.6,1009.8,26.5,26.4,21.8,556,74,0.5,0.61,64550
2022/6/21 17:00,0.71,6.3,1009.6,26.2,26.3,21.8,157,80,0.61,0.68,64551
2022/6/21 18:00,0.7,7.2,1009.7,26,26.5,21.8,82,86,0.68,0.72,64552
2022/6/21 19:00,0.61,5.7,1010,26.1,26.4,21.8,28,84,0.72,0.69,64553
2022/6/21 20:00,0.53,6.4,1009.5,26.1,26.2,21.8,1,77,0.69,0.6,64554
2022/6/21 21:00,0.43,7.9,1009.8,26,26,21.8,14,75,0.6,0.49,64555
2022/6/21 22:00,0.32,7.8,1009.9,26.3,25.9,21.8,0,70,0.49,0.38,64556
2022/6/21 23:00,0.27,2.9,1010.8,26.4,26,21.8,0,68,0.38,0.27,64557
2022/6/22 00:00,0.23,6.2,1010.2,26.1,26,21.8,314.7,72,0.27,0.2,64558
2022/6/22 01:00,0.23,5.6,1010.4,25.7,25.8,21.8,1,75,0.2,0.16,64559
2022/6/22 02:00,0.28,6.3,1010.3,25.6,25.7,21.8,0,80,0.16,0.17,64560
2022/6/22 03:00,0.29,11.6,1009.9,24.3,25.8,21.8,1,79,0.17,0.22,64561
2022/6/22 04:00,0.31,8.8,1009.5,23.3,25.6,21.8,2,78,0.22,0.26,64562
2022/6/22 05:00,0.28,6.6,1009.6,24.6,25.5,21.8,40,76,0.26,0.29,64563
2022/6/22 06:00,0.19,7,1010.2,23.1,25.6,21.8,177,83,0.29,0.23,64564
2022/6/22 07:00,0.15,6.3,1009.4,23.7,25.5,21.8,184,79,0.23,0.15,64565
2022/6/22 08:00,0.11,3.2,1010.6,23.9,25.4,21.8,144,81,0.15,0.09,64566
2022/6/22 09:00,0.06,1.9,1010.8,24.6,25.7,21.8,274,81,0.09,0.03,64567
2022/6/22 10:00,0.09,2.9,1011.3,24.7,25.7,21.8,91,79,0.03,0.01,64568
2022/6/22 11:00,0.16,4.2,1011,25,25.7,21.8,121,76,0.01,0.04,64569
2022/6/22 12:00,0.23,2.7,1010.8,25.4,25.8,21.8,191,75,0.04,0.14,64570
2022/6/22 13:00,0.35,4.7,1009.9,25.4,25.8,21.8,539,76,0.14,0.25,64571
2022/6/22 14:00,0.46,1.6,1010.5,26.1,26.1,21.8,286,72,0.25,0.38,64572
2022/6/22 15:00,0.56,0.4,1010.2,26,26,21.8,178,72,0.38,0.47,64573
2022/6/22 16:00,0.67,0.4,1010.1,26.2,26.2,21.8,233,72,0.47,0.58,64574
2022/6/22 17:00,0.71,0.3,1009.5,25.8,26.1,21.8,134,73,0.58,0.67,64575
2022/6/22 18:00,0.74,2.1,1008,25.2,26.1,21.8,31,75,0.67,0.71,64576
2022/6/22 19:00,0.69,0.4,1008.8,25.5,26.1,21.8,20,74,0.71,0.73,64577
2022/6/22 20:00,0.59,3.8,1008.7,25.6,26,21.8,1,69,0.73,0.67,64578
2022/6/22 21:00,0.51,1.8,1009.4,25.4,25.8,21.8,0,80,0.67,0.56,64579
2022/6/22 22:00,0.33,0.1,1009.5,25.1,25.7,21.8,0,82,0.56,0.44,64580
2022/6/22 23:00,0.27,4.7,1009.2,25.2,25.8,21.8,0,83,0.44,0.32,64581
2022/6/23 00:00,0.16,5.3,1009.1,25.2,25.7,21.8,0,83,0.32,0.2,64582
2022/6/23 01:00,0.08,4.5,1009,25.4,25.6,21.8,0,83,0.2,0.09,64583
2022/6/23 02:00,0.13,6,1009.1,25.2,25.7,21.8,0,82,0.09,0.05,64584
2022/6/23 03:00,0.18,6.2,1009.2,24.7,25.5,21.8,0,81,0.05,0.08,64585
2022/6/23 04:00,0.2,6.2,1009.7,24.3,25.6,21.8,0,82,0.08,0.14,64586
2022/6/23 05:00,0.23,6.5,1010.2,23.7,25.6,21.8,37,85,0.14,0.19,64587
2022/6/23 06:00,0.27,3.4,1010.4,24,25.5,21.8,178,80,0.19,0.21,64588
2022/6/23 07:00,0.3,3.4,1011,24,25.6,21.8,350,81,0.21,0.25,64589
2022/6/23 08:00,0.27,2.3,1011.1,24.3,25.5,21.8,501,83,0.25,0.28,64590
2022/6/23 09:00,0.27,2,1011.6,25.1,25.5,21.8,679,81,0.28,0.25,64591
2022/6/23 10:00,0.28,1.9,1011.8,25.5,25.6,21.8,805,83,0.25,0.24,64592
2022/6/23 11:00,0.24,1.3,1011.8,26,25.8,21.8,884,81,0.24,0.22,64593
2022/6/23 12:00,0.25,1.1,1011.8,26.8,26.1,21.8,890,75,0.22,0.2,64594
2022/6/23 13:00,0.32,1.1,1011.7,27.2,26.8,21.8,854,68,0.2,0.22,64595
2022/6/23 14:00,0.4,1.5,1011.3,27.3,26.8,21.8,792,68,0.22,0.31,64596
2022/6/23 15:00,0.5,4.3,1011.2,27.3,25.9,21.8,565,73,0.31,0.41,64597
2022/6/23 16:00,0.59,6,1010.6,26.5,27,21.8,90,80,0.41,0.52,64598
2022/6/23 17:00,0.7,7.2,1010.1,26.4,26.2,21.8,462,80,0.52,0.62,64599
2022/6/23 18:00,0.77,8.1,1009.7,26.5,25.9,21.8,107,80,0.62,0.72,64600
2022/6/23 19:00,0.76,9,1009.5,26.8,25.8,21.8,61,79,0.72,0.76,64601
2022/6/23 20:00,0.67,8,1009.2,26.7,25.8,21.8,3,79,0.76,0.72,64602
2022/6/23 21:00,0.57,5.9,1009.6,26.5,25.9,21.8,52.3,81,0.72,0.64,64603
2022/6/23 22:00,0.39,4.9,1010.2,26.5,25.7,21.8,0,81,0.64,0.5,64604
2022/6/23 23:00,0.23,4.4,1010.2,26.2,25.7,21.8,52,83,0.5,0.32,64605
2022/6/24 00:00,0.08,3.2,1010.3,25.9,25.8,21.8,0,78,0.32,0.16,64606
2022/6/24 01:00,-0.02,2.6,1010.2,24.9,25.8,21.8,0,89,0.16,0.03,64607
2022/6/24 02:00,-0.04,2.8,1009.7,24.1,25.6,21.8,0,89,0.03,-0.07,64608
2022/6/24 03:00,0,2.1,1009.3,23.6,25.7,21.8,0,88,-0.07,-0.1,64609
2022/6/24 04:00,0.12,1.9,1009.1,23.4,25.8,21.8,16.7,90,-0.1,-0.02,64610
2022/6/24 05:00,0.25,0.6,1009.2,23.9,25.5,21.8,50,90,-0.02,0.12,64611
2022/6/24 06:00,0.37,1,1009.3,24.7,25.5,21.8,204,87,0.12,0.25,64612
2022/6/24 07:00,0.45,3.3,1009.5,25,25.5,21.8,390,73,0.25,0.37,64613
2022/6/24 08:00,0.46,4.6,1009.9,24.7,25.4,21.8,559,78,0.37,0.44,64614
2022/6/24 09:00,0.43,3.5,1009.6,25.1,25.8,21.8,720,72,0.44,0.44,64615
2022/6/24 10:00,0.35,3,1009.6,25,25.9,21.8,772,75,0.44,0.4,64616
2022/6/24 11:00,0.3,2.1,1009.7,25.6,25.8,21.8,559,73,0.4,0.32,64617
2022/6/24 12:00,0.27,4.2,1009.4,25.9,26.4,21.8,922,71,0.32,0.26,64618
2022/6/24 13:00,0.27,6.1,1009.1,26.6,26.2,21.8,874,69,0.26,0.22,64619
2022/6/24 14:00,0.36,6.8,1008.6,26.7,26.2,21.8,829,70,0.22,0.24,64620
2022/6/24 15:00,0.48,5.6,1008.2,26.7,26,21.8,511,70,0.24,0.35,64621
2022/6/24 16:00,0.63,8.1,1007.6,26.7,26,21.8,553,69,0.35,0.5,64622
2022/6/24 17:00,0.75,9.5,1007.5,26.5,26.2,21.8,382,68,0.5,0.66,64623
2022/6/24 18:00,0.81,9.3,1007.5,26,26.2,21.8,55,77,0.66,0.76,64624
2022/6/24 19:00,0.8,7.9,1007.6,27,26.1,22.6,96,66,0.76,0.81,64625
2022/6/24 20:00,0.76,6.3,1007.6,26.4,26,22.6,2,75,0.81,0.79,64626
2022/6/24 21:00,0.64,4.4,1008,27.3,25.8,22.6,211,63,0.79,0.71,64627
2022/6/24 22:00,0.44,4.7,1008.8,26.8,25.9,22.6,523.7,60,0.71,0.57,64628
2022/6/24 23:00,0.27,4.9,1008.9,26.1,25.7,22.6,255.3,65,0.57,0.41,64629
2022/6/25 00:00,0.11,5.2,1008.8,25.8,25.4,22.6,194.7,63,0.41,0.24,64630
2022/6/25 01:00,0.02,7.8,1008.8,25.8,25.5,22.6,0,54,0.24,0.09,64631
2022/6/25 02:00,-0.04,9.8,1008.7,24.6,25.4,22.6,0,66,0.09,-0.02,64632
2022/6/25 03:00,0.02,9,1008.7,23.9,25.2,22.6,0,69,-0.02,-0.07,64633
2022/6/25 04:00,0.12,8.7,1008.9,23.7,25.5,22.6,0,68,-0.07,-0.03,64634
2022/6/25 05:00,0.22,7,1009.2,23.5,25.2,22.6,59,69,-0.03,0.08,64635
2022/6/25 06:00,0.37,6.6,1009.7,23.9,25.4,22.6,235,71,0.08,0.22,64636
2022/6/25 07:00,0.43,5.8,1010.6,22.8,25.2,22.6,414,75,0.22,0.34,64637
2022/6/25 08:00,0.47,5.6,1011.2,23.6,25.4,22.6,581,69,0.34,0.41,64638
2022/6/25 09:00,0.42,4.2,1011.5,23.4,25.2,22.6,716,73,0.41,0.44,64639
2022/6/25 10:00,0.38,3.9,1011.3,24.4,25.3,22.6,831,69,0.44,0.4,64640
2022/6/25 11:00,0.33,3.3,1011.4,25.4,25.3,22.6,897,64,0.4,0.33,64641
2022/6/25 12:00,0.26,3,1011.2,26.1,25.7,22.6,930,62,0.33,0.26,64642
2022/6/25 13:00,0.28,0.3,1011.1,27.3,25.5,22.6,910,56,0.26,0.21,64643
2022/6/25 14:00,0.33,1.5,1010.9,27.1,25.5,22.6,856,57,0.21,0.23,64644
2022/6/25 15:00,0.43,5.2,1010.7,26.3,25.6,22.6,717,66,0.23,0.31,64645
2022/6/25 16:00,0.55,6.5,1010.4,26.2,26,22.6,559,67,0.31,0.43,64646
2022/6/25 17:00,0.67,6.7,1010.2,26.4,25.7,22.6,388,72,0.43,0.57,64647
2022/6/25 18:00,0.74,8.1,1010.2,26,25.6,22.6,235,80,0.57,0.69,64648
2022/6/25 19:00,0.83,9,1010.1,26.1,25.7,22.6,59,77,0.69,0.77,64649
2022/6/25 20:00,0.79,9.1,1010.2,26,25.6,22.6,3,79,0.77,0.81,64650
2022/6/25 21:00,0.7,9.6,1010.9,25.9,25.3,22.6,20.3,76,0.81,0.78,64651
2022/6/25 22:00,0.55,7.9,1011.2,26.1,25.4,22.6,19.7,75,0.78,0.67,64652
2022/6/25 23:00,0.36,7.3,1011.3,26.1,25.3,22.6,0,75,0.67,0.5,64653
2022/6/26 00:00,0.2,6.4,1011.5,26.2,25.6,22.6,90.3,71,0.5,0.34,64654
2022/6/26 01:00,0.06,6,1011.5,26.1,25.3,22.6,0,71,0.34,0.15,64655
2022/6/26 02:00,-0.04,1.8,1012,26,25.3,22.6,674.3,70,0.15,0,64656
2022/6/26 03:00,-0.06,5.4,1011.6,25.2,25.3,22.6,373.7,87,0,-0.1,64657
2022/6/26 04:00,-0.01,7.8,1011.8,24.6,25.5,22.6,0,89,-0.1,-0.11,64658
2022/6/26 05:00,0.1,7.2,1012.1,24.8,25.4,22.6,45,86,-0.11,-0.04,64659
2022/6/26 06:00,0.21,6.5,1012.5,24.9,25.3,22.6,211,87,-0.04,0.08,64660
2022/6/26 07:00,0.33,5,1013.2,25.2,25.3,22.6,377,87,0.08,0.22,64661
2022/6/26 08:00,0.42,3.6,1013.5,25.4,25.1,22.6,549,84,0.22,0.33,64662
2022/6/26 09:00,0.45,3.5,1013.7,25,25.3,22.6,704,87,0.33,0.4,64663
2022/6/26 10:00,0.43,2.9,1014,25.4,25.4,22.6,819,86,0.4,0.43,64664
2022/6/26 11:00,0.4,1.5,1014.1,25.7,25.6,22.6,887,75,0.43,0.41,64665
2022/6/26 12:00,0.36,2.3,1013.9,25.5,25.7,22.6,923,78,0.41,0.37,64666
2022/6/26 13:00,0.32,2,1013.7,26,25.7,22.6,891,73,0.37,0.31,64667
2022/6/26 14:00,0.32,2.1,1013.2,26.2,26.4,22.6,829,74,0.31,0.27,64668
2022/6/26 15:00,0.36,4.3,1013,26.1,26.5,22.6,699,73,0.27,0.28,64669
2022/6/26 16:00,0.46,4.3,1012.6,26.4,26,22.6,536,74,0.28,0.35,64670
2022/6/26 17:00,0.57,5,1012.4,26.5,26.1,22.6,370,69,0.35,0.46,64671
2022/6/26 18:00,0.68,5.7,1012.5,26.5,26.2,22.6,216,71,0.46,0.59,64672
2022/6/26 19:00,0.75,5.2,1012.5,26.3,26.1,22.6,59,75,0.59,0.69,64673
2022/6/26 20:00,0.77,4.5,1012.2,26.3,25.8,22.6,2,80,0.69,0.76,64674
2022/6/26 21:00,0.72,3.9,1012.9,26.1,25.8,22.6,0,80,0.76,0.77,64675
2022/6/26 22:00,0.63,2.8,1013.2,26,25.8,22.6,485.3,83,0.77,0.71,64676
2022/6/26 23:00,0.46,2.4,1013.7,25.6,25.8,22.6,507.7,87,0.71,0.58,64677
2022/6/27 00:00,0.25,4.3,1013.6,25.4,25.8,22.6,0,89,0.58,0.4,64678
2022/6/27 01:00,0.07,6.3,1013.1,25.3,25.8,22.6,0,88,0.4,0.21,64679
2022/6/27 02:00,-0.07,6,1013,25.2,25.8,22.6,0,90,0.21,0.04,64680
2022/6/27 03:00,-0.15,4.9,1013.3,25.5,25.8,22.6,360.3,86,0.04,-0.11,64681
2022/6/27 04:00,-0.14,7.3,1012.8,25.5,25.7,22.6,0,75,-0.11,-0.2,64682
2022/6/27 05:00,-0.02,9.4,1012.7,25.1,25.5,22.6,37,85,-0.2,-0.17,64683
2022/6/27 06:00,0.11,7.2,1013.1,26,25.5,22.6,178,71,-0.17,-0.04,64684
2022/6/27 07:00,0.26,5.9,1013.7,25.8,25.6,22.6,352,74,-0.04,0.13,64685
2022/6/27 08:00,0.42,5.8,1013.7,26,25.5,22.6,504,76,0.13,0.29,64686
2022/6/27 09:00,0.53,5,1013.8,26.5,25.6,22.6,658,68,0.29,0.42,64687
2022/6/27 10:00,0.57,4,1014,26.2,25.7,22.6,765,75,0.42,0.53,64688
2022/6/27 11:00,0.52,4.5,1013.8,26.3,25.6,22.6,815,75,0.53,0.55,64689
2022/6/27 12:00,0.48,4.9,1013.8,26.6,25.8,22.6,855,70,0.55,0.51,64690
2022/6/27 13:00,0.42,4.4,1013.4,26.5,26.2,22.6,816,72,0.51,0.45,64691
2022/6/27 14:00,0.38,3.4,1013.3,26.7,26,22.6,780,72,0.45,0.37,64692
2022/6/27 15:00,0.38,2.9,1013.2,26.7,26.3,22.6,643,72,0.37,0.33,64693
2022/6/27 16:00,0.45,3.1,1012.9,27,26.4,22.6,504,73,0.33,0.34,64694
2022/6/27 17:00,0.53,3.2,1012.3,26.9,26.6,22.6,337,71,0.34,0.42,64695
2022/6/27 18:00,0.65,3.3,1012.1,26.9,26.5,22.6,195,73,0.42,0.54,64696
2022/6/27 19:00,0.74,3.8,1012.1,27.5,26.5,22.6,63,63,0.54,0.67,64697
2022/6/27 20:00,0.81,4.6,1012.3,27.4,26.6,22.6,2,68,0.67,0.75,64698
2022/6/27 21:00,0.81,4.6,1012.6,27.4,26.4,22.6,124,68,0.75,0.81,64699
2022/6/27 22:00,0.69,5,1012.3,27.3,26.2,22.6,0,67,0.81,0.79,64700
2022/6/27 23:00,0.57,6.2,1012.3,27.3,26.2,22.6,101.3,68,0.79,0.68,64701
2022/6/28 00:00,0.34,7.8,1012,27.6,26.4,22.6,75.7,62,0.68,0.51,64702
2022/6/28 01:00,0.13,6.3,1011.7,26.8,26.4,22.6,0,64,0.51,0.31,64703
2022/6/28 02:00,-0.08,4.5,1011.7,26.5,26.2,22.6,689.3,72,0.31,0.11,64704
2022/6/28 03:00,-0.19,4.5,1011.3,26.7,26.1,22.6,310.7,75,0.11,-0.07,64705
2022/6/28 04:00,-0.19,3.9,1011.7,26.5,26.2,22.6,557.3,75,-0.07,-0.18,64706
2022/6/28 05:00,-0.15,4.4,1011.6,25.9,26.2,22.6,34,79,-0.18,-0.23,64707
2022/6/28 06:00,0.01,4,1011.7,25.6,26,22.6,170,82,-0.23,-0.16,64708
2022/6/28 07:00,0.2,4.9,1012.3,25.2,25.9,22.6,328,81,-0.16,0.03,64709
2022/6/28 08:00,0.4,6.3,1012.3,25.6,26.1,22.6,464,80,0.03,0.23,64710
2022/6/28 09:00,0.55,6.5,1012.4,26.1,26.1,22.6,656,79,0.23,0.39,64711
2022/6/28 10:00,0.64,5.5,1012.3,26.6,26.2,22.6,811,78,0.39,0.53,64712
2022/6/28 11:00,0.64,6.3,1012.2,26.2,26.2,22.6,400,85,0.53,0.63,64713
2022/6/28 12:00,0.55,4.9,1012.4,25.9,26.2,22.6,74,89,0.63,0.64,64714
2022/6/28 13:00,0.52,6,1013.3,26.3,26.1,22.6,97,89,0.64,0.59,64715
2022/6/28 14:00,0.38,7,1013.5,26.6,26.1,22.6,116,88,0.59,0.5,64716
2022/6/28 15:00,0.31,4.7,1013.4,26.6,26.2,22.6,147,89,0.5,0.36,64717
2022/6/28 16:00,0.35,2.8,1011.6,27.1,26.1,22.6,102,83,0.36,0.34,64718
2022/6/28 17:00,0.49,3.3,1010.4,26.9,26.3,22.6,156,83,0.34,0.37,64719
2022/6/28 18:00,0.52,2.5,1009.5,26.3,26.2,22.6,62,88,0.37,0.47,64720
2022/6/28 19:00,0.65,9.8,1009.1,26.1,26.2,22.6,40,91,0.47,0.57,64721
2022/6/28 20:00,0.85,10,1008.3,27.2,26.1,22.6,0,82,0.57,0.68,64722
2022/6/28 21:00,0.73,6.2,1009,27.3,26,22.6,0,80,0.68,0.79,64723
2022/6/28 22:00,0.76,3,1010,26.8,26,22.6,0,83,0.79,0.83,64724
2022/6/28 23:00,0.62,9.1,1009.9,26.2,25.9,22.6,0,88,0.83,0.78,64725
2022/6/29 00:00,0.43,7.1,1009,26,26,22.6,0,84,0.78,0.58,64726
2022/6/29 01:00,0.2,9.3,1007.9,26.4,25.9,22.6,0,76,0.58,0.38,64727
2022/6/29 02:00,0,11.1,1007.1,26.2,25.9,22.6,0,75,0.38,0.2,64728
2022/6/29 03:00,-0.14,10.2,1006.8,25.9,25.9,22.6,0,78,0.2,0.02,64729
2022/6/29 04:00,-0.18,6,1006.9,26.4,25.7,22.6,0,84,0.02,-0.13,64730
2022/6/29 05:00,-0.1,8.2,1007.1,24.1,25.8,22.6,24,82,-0.13,-0.16,64731
2022/6/29 06:00,-0.02,8.6,1007.6,23.1,25.7,22.6,92,84,-0.16,-0.1,64732
2022/6/29 07:00,0.22,7.4,1007.9,23.2,25.7,22.6,192,85,-0.1,0.04,64733
2022/6/29 08:00,0.43,7.3,1008.4,22.8,25.7,22.6,340,85,0.04,0.25,64734
2022/6/29 09:00,0.6,5.5,1008.7,23.4,25.7,22.6,773,82,0.25,0.45,64735
2022/6/29 10:00,0.67,4.3,1009,24,25.8,22.6,447,80,0.45,0.59,64736
2022/6/29 11:00,0.69,4.3,1009.1,24.6,25.9,22.6,864,78,0.59,0.68,64737
2022/6/29 12:00,0.65,3.9,1009.1,25.3,25.9,22.6,887,74,0.68,0.7,64738
2022/6/29 13:00,0.53,2.5,1009.1,26,26,22.6,850,70,0.7,0.66,64739
2022/6/29 14:00,0.43,2.8,1009.2,26.5,26.4,22.6,820,68,0.66,0.54,64740
2022/6/29 15:00,0.35,2.1,1009.3,26.7,26.2,22.6,205,67,0.54,0.4,64741
2022/6/29 16:00,0.33,5.1,1009,25.9,26.6,22.6,511,73,0.4,0.31,64742
2022/6/29 17:00,0.37,4.4,1008.7,26.1,26.4,22.6,344,68,0.31,0.31,64743
2022/6/29 18:00,0.48,3.2,1008.6,26.2,26.7,22.6,203,74,0.31,0.37,64744
2022/6/29 19:00,0.61,2.5,1008.5,26.3,26.6,22.6,60,75,0.37,0.5,64745
2022/6/29 20:00,0.7,1.7,1008.7,25.9,26.5,22.6,2,78,0.5,0.62,64746
2022/6/29 21:00,0.75,1.6,1009.4,25.8,26.5,22.6,291,79,0.62,0.72,64747
2022/6/29 22:00,0.74,1.2,1009.5,25.5,26.4,22.6,291,80,0.72,0.77,64748
2022/6/29 23:00,0.64,1.5,1009.5,25.4,26.2,22.6,167,83,0.77,0.75,64749
2022/6/30 00:00,0.48,1.7,1009.4,25.5,26.2,22.6,13,84,0.75,0.63,64750
2022/6/30 01:00,0.29,1.1,1009.2,25.3,26.4,22.6,88.7,87,0.63,0.47,64751
2022/6/30 02:00,0.08,1.7,1009.4,25.3,26.3,22.6,88.7,87,0.47,0.28,64752
2022/6/30 03:00,-0.1,1.7,1009.5,25.3,26.4,22.6,88.7,88,0.28,0.09,64753
2022/6/30 04:00,-0.16,3,1009.7,25.1,26.6,22.6,0,86,0.09,-0.08,64754
2022/6/30 05:00,-0.15,3.7,1009.9,25.1,26.4,22.6,39,85,-0.08,-0.18,64755
2022/6/30 06:00,-0.07,6.3,1009.9,24.8,26.4,22.6,180,85,-0.18,-0.18,64756
2022/6/30 07:00,0.09,5.7,1010.2,24.7,26.5,22.6,358,85,-0.18,-0.06,64757
2022/6/30 08:00,0.29,5.3,1010.3,25.1,26.4,22.6,533,86,-0.06,0.12,64758
2022/6/30 09:00,0.47,4.2,1010.6,25.4,26.6,22.6,678,85,0.12,0.31,64759
2022/6/30 10:00,0.59,2.4,1010.8,26.8,26.6,22.6,133,79,0.31,0.47,64760
2022/6/30 11:00,0.64,3.3,1010.9,26,26.9,22.6,870,81,0.47,0.58,64761
2022/6/30 12:00,0.62,2.6,1011,26.3,27.2,22.6,889,81,0.58,0.64,64762
2022/6/30 13:00,0.55,2.2,1010.8,26.4,27,22.6,871,79,0.64,0.63,64763
2022/6/30 14:00,0.45,2.6,1010.7,26.4,27.3,22.6,818,80,0.63,0.54,64764
2022/6/30 15:00,0.37,3.5,1010.3,26.3,27.3,22.6,702,79,0.54,0.43,64765
2022/6/30 16:00,0.34,3.7,1010.1,26.7,27.3,22.6,545,78,0.43,0.34,64766
2022/6/30 17:00,0.35,4.5,1009.6,27,27.2,22.6,379,78,0.34,0.31,64767
2022/6/30 18:00,0.41,4.6,1009.2,26.8,27,22.6,231,75,0.31,0.33,64768
2022/6/30 19:00,0.51,4.8,1009.3,26.9,27,22.6,53,76,0.33,0.41,64769
2022/6/30 20:00,0.63,5.4,1009.7,26.6,27,22.6,2,83,0.41,0.53,64770
2022/6/30 21:00,0.71,5.5,1010,26.4,26.9,22.6,0,83,0.53,0.65,64771
2022/6/30 22:00,0.73,4.8,1010.5,26.4,26.8,22.6,0,82,0.65,0.73,64772
2022/6/30 23:00,0.7,2.9,1010.8,26.5,27,22.6,0,80,0.73,0.75,64773
2022/7/1 00:00,0.61,3.4,1010.7,26.3,27.1,22.6,740.3,82,0.75,0.69,64774
2022/7/1 01:00,0.42,2.7,1011,26.4,27,22.6,522,85,0.69,0.57,64775
2022/7/1 02:00,0.22,4.5,1010.4,26.1,27,22.6,0,85,0.57,0.38,64776
2022/7/1 03:00,0.04,5.3,1010.8,26,27.1,22.6,346.7,89,0.38,0.2,64777
2022/7/1 04:00,-0.11,5.5,1010.9,25.3,27,22.6,0,90,0.2,0.03,64778
2022/7/1 05:00,-0.16,5.4,1010.8,25.6,26.8,22.6,42,85,0.03,-0.12,64779
2022/7/1 06:00,-0.1,4.9,1011,25.8,26.8,22.6,183,85,-0.12,-0.18,64780
2022/7/1 07:00,0.04,5,1011.1,26,26.7,22.6,354,84,-0.18,-0.11,64781
2022/7/1 08:00,0.22,5.7,1011.1,26.1,26.6,22.6,524,78,-0.11,0.05,64782
2022/7/1 09:00,0.38,7.3,1010.6,26.3,26.7,22.6,704,78,0.05,0.24,64783
2022/7/1 10:00,0.55,7.7,1010.4,26.4,26.8,22.6,802,83,0.24,0.4,64784
2022/7/1 11:00,0.66,5.6,1011,26.4,26.8,22.6,996,89,0.4,0.55,64785
2022/7/1 12:00,0.67,4.1,1011.2,26.5,27,22.6,462,82,0.55,0.64,64786
2022/7/1 13:00,0.64,3.5,1011,26.5,27,22.6,888,85,0.64,0.67,64787
2022/7/1 14:00,0.58,6.9,1010.9,27.1,27.1,22.6,556,72,0.67,0.63,64788
2022/7/1 15:00,0.49,5.9,1010.5,27,27.3,22.6,700,76,0.63,0.56,64789
2022/7/1 16:00,0.36,5.8,1010.9,26.5,27.3,22.6,44,88,0.56,0.45,64790
2022/7/1 17:00,0.33,5.6,1010.2,26.5,27.3,22.6,94,90,0.45,0.34,64791
2022/7/1 18:00,0.4,3.7,1010.5,26.6,27.3,22.6,296,92,0.34,0.31,64792
2022/7/1 19:00,0.45,2.7,1011.2,26.6,27.4,22.6,47,91,0.31,0.36,64793
2022/7/1 20:00,0.57,3.1,1011.4,26.2,27.5,22.6,3,91,0.36,0.46,64794
2022/7/1 21:00,0.68,3.8,1012.2,26.3,27.5,22.6,115.3,92,0.46,0.58,64795
2022/7/1 22:00,0.75,2.8,1012.8,26.5,27.4,22.6,0,89,0.58,0.7,64796
2022/7/1 23:00,0.74,3.6,1013,26.4,27.4,22.6,0,89,0.7,0.76,64797
2022/7/2 00:00,0.65,2.8,1013.2,26.4,27.5,22.6,16.7,90,0.76,0.73,64798
2022/7/2 01:00,0.47,6.6,1013.5,26,27.4,22.6,0,78,0.73,0.61,64799
2022/7/2 02:00,0.28,6.4,1013.6,25.8,27.3,22.6,16,70,0.61,0.44,64800
2022/7/2 03:00,0.05,6.2,1013.9,25.2,27.2,22.6,0,70,0.44,0.25,64801
2022/7/2 04:00,-0.12,7.1,1014.2,25.1,27.3,22.6,302.3,67,0.25,0.05,64802
2022/7/2 05:00,-0.19,7.2,1014.6,24.6,27.2,22.6,39,70,0.05,-0.11,64803
2022/7/2 06:00,-0.2,7.4,1014.9,25.3,27,22.6,181,69,-0.11,-0.22,64804
2022/7/2 07:00,-0.11,7,1015.5,24.9,27,22.6,353,69,-0.22,-0.23,64805
2022/7/2 08:00,0.02,7,1016.2,26,27.2,22.6,528,64,-0.23,-0.13,64806
2022/7/2 09:00,0.19,8.1,1016.6,26.7,26.9,22.6,682,59,-0.13,0.04,64807
2022/7/2 10:00,0.37,8.3,1016.8,27.3,27.3,22.6,799,58,0.04,0.22,64808
2022/7/2 11:00,0.48,7.8,1016.8,27.5,26.9,22.6,881,59,0.22,0.37,64809
2022/7/2 12:00,0.54,6,1016.7,27,26.7,22.6,907,74,0.37,0.5,64810
2022/7/2 13:00,0.54,4,1016.6,26.8,27,22.6,878,74,0.5,0.56,64811
